Date/Time,STMID,F012,F024,F036,F048,F072,F096,F120,F144,F168,Lat,Lon,WS,000hT01,012hT01,024hT01,036hT01,048hT01,072hT01,096hT01,120hT01,144hT01,168hT01,000hI01,012hI01,024hI01,036hI01,048hI01,072hI01,096hI01,120hI01,144hI01,168hI01,000hT02,012hT02,024hT02,036hT02,048hT02,072hT02,096hT02,120hT02,144hT02,168hT02,000hI02,012hI02,024hI02,036hI02,048hI02,072hI02,096hI02,120hI02,144hI02,168hI02
10-09-1981/00:00:00,AL131981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.2,45.9,45,21.7,120.8,164.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,50.5,110.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/06:00:00,AL131981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.9,45.1,40,7.5,69.9,120.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,37.2,163.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/12:00:00,AL131981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.5,44.8,40,0.0,112.3,232.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,60.0,129.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/18:00:00,AL131981,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.7,44.0,40,45.8,127.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,17.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/00:00:00,AL131981,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.2,43.3,40,31.7,65.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,42.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/06:00:00,AL131981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.1,42.7,35,7.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/12:00:00,AL131981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.2,42.0,35,6.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
04-09-1981/18:00:00,AL141981,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,19.0,64.0,35,16.5,24.0,18.8,-9999.0,90.2,180.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.8,53.7,-9999.0,147.7,233.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
05-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,19.5,64.7,45,5.7,12.7,29.2,-9999.0,54.1,145.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.2,52.9,-9999.0,132.0,223.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
05-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,20.1,65.5,50,17.9,13.2,73.8,-9999.0,161.3,282.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.6,57.0,-9999.0,117.1,209.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
05-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,20.9,66.2,60,12.7,28.6,68.4,-9999.0,191.6,306.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.2,37.1,-9999.0,112.2,230.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
05-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,21.7,67.1,70,18.8,39.6,92.6,-9999.0,220.7,388.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,16.3,31.9,-9999.0,137.8,251.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
06-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,22.6,67.7,80,5.5,30.5,72.6,-9999.0,246.4,458.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.5,32.8,-9999.0,151.0,297.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
06-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,23.6,68.6,85,8.1,37.0,58.5,-9999.0,206.0,510.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,33.1,80.8,-9999.0,201.9,404.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
06-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,24.5,69.1,90,22.7,22.3,79.4,-9999.0,225.3,546.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,16.1,42.2,-9999.0,144.0,373.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
06-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,25.5,69.1,95,10.8,37.3,115.6,-9999.0,270.6,657.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,28.8,-9999.0,123.7,400.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,26.4,69.1,100,13.1,24.3,70.1,-9999.0,209.6,460.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.1,55.5,-9999.0,165.0,480.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,27.5,68.9,100,8.0,20.9,35.2,-9999.0,170.6,390.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.8,73.6,-9999.0,198.1,530.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,28.4,68.5,100,6.0,39.2,36.4,-9999.0,155.3,414.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,30.0,60.0,-9999.0,216.8,554.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,29.3,67.8,100,15.9,24.0,15.3,-9999.0,185.7,427.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,31.7,49.1,-9999.0,274.5,605.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,29.9,67.2,95,21.6,31.3,24.0,-9999.0,201.8,446.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.9,51.7,-9999.0,356.9,687.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,30.6,66.5,90,6.0,31.7,97.2,-9999.0,285.2,459.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,18.0,97.6,-9999.0,418.2,690.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,31.4,65.6,85,7.9,57.7,144.2,-9999.0,363.1,505.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,30.8,141.7,-9999.0,460.6,680.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,32.0,64.7,60,24.0,112.1,191.5,-9999.0,427.8,481.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,59.9,168.3,-9999.0,441.2,578.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,32.9,63.0,50,48.9,48.8,30.0,-9999.0,246.9,421.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,41.1,198.2,-9999.0,398.4,399.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,33.7,60.7,45,27.7,44.6,90.9,-9999.0,219.7,290.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,84.1,195.0,-9999.0,329.4,294.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,34.2,58.5,45,27.6,102.8,91.2,-9999.0,115.9,274.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,60.8,106.8,-9999.0,240.7,361.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,33.8,56.3,40,10.0,50.3,120.6,-9999.0,288.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,43.9,120.0,-9999.0,280.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,33.5,54.0,40,13.0,92.7,109.6,-9999.0,340.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,42.4,60.1,-9999.0,180.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,33.6,51.3,40,74.8,105.6,163.6,-9999.0,421.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,18.7,49.0,-9999.0,102.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,34.0,48.7,40,9.9,142.7,170.8,-9999.0,243.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,48.3,14.7,-9999.0,192.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
10-09-1981/18:00:00,AL141981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.0,46.4,40,13.0,91.2,104.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,36.0,138.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/00:00:00,AL141981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.8,44.1,40,79.9,135.4,175.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,60.0,140.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/06:00:00,AL141981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.5,41.7,40,6.0,76.6,170.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,45.0,85.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/12:00:00,AL141981,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.5,39.7,40,33.4,102.7,201.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,35.3,55.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
11-09-1981/18:00:00,AL141981,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.6,38.3,40,4.8,79.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
12-09-1981/00:00:00,AL141981,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.6,36.9,40,11.2,121.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,31.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
12-09-1981/06:00:00,AL141981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.0,35.2,40,9.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
12-09-1981/12:00:00,AL141981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.6,33.4,35,29.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/00:00:00,AL151981,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,15.6,60.6,40,42.1,49.4,115.9,-9999.0,242.1,258.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,33.2,100.1,-9999.0,202.1,288.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/06:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,16.1,62.3,45,13.0,78.2,156.4,-9999.0,222.6,486.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,36.5,72.9,-9999.0,146.3,289.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/12:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,16.8,64.0,50,16.6,84.2,108.0,-9999.0,134.9,400.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,37.8,58.9,-9999.0,133.3,245.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
08-09-1981/18:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,17.8,65.4,50,18.9,81.9,185.7,-9999.0,239.7,317.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,22.6,95.0,-9999.0,104.3,208.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/00:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,18.9,66.9,45,23.5,91.2,164.3,-9999.0,213.3,106.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,35.8,78.1,-9999.0,78.0,346.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/06:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,19.6,68.3,40,26.5,57.3,166.6,-9999.0,56.0,156.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,45.9,40.9,-9999.0,237.4,541.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/12:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,20.3,70.0,35,11.3,6.0,82.6,-9999.0,290.9,588.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,18.8,40.8,-9999.0,345.0,641.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
09-09-1981/18:00:00,AL151981,0.33,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,21.3,71.7,35,16.4,75.3,133.8,-9999.0,320.2,611.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,20.5,78.4,-9999.0,383.7,648.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
